SITE,evap_anom,midsoil_anom,topsoil_anom,deepsoil_anom,Mean_cattle_density,s0_trend,sd_trend,ss_trend,e0_trend,c3_c4ratio,AHGF_FPC,Dryag_prop,Irriag_prop,racLdry_trend,EVItrend
1525,0.031015079,-0.202592308,-0.104481997,0.001739529,111.1705,-0.037568256,-0.344432563,-0.343226587,-0.014320514,0.313663725,0.01971,0.625695682,0,-0.472253409,-0.002285588
1526,0.031289482,-0.239980278,-0.115994026,0.008518904,131.725,-0.051217312,-0.132296226,-0.535888022,-0.015784742,0.327643914,0.08945,0.660738901,0,-0.311519494,-0.001378926
1527,0.03265205,-0.259597606,-0.136980233,-0.013813161,7.52463,-0.030486251,-0.23548583,-0.47014918,-0.016637174,0.31230485,0.01806,0.329661725,0,0.142758863,-0.001385531
1528,0.031401378,-0.301693599,-0.160683377,0.006773194,6.75995,-0.04954798,-0.132177547,-0.459962436,-0.018335443,0.299917618,0.14325,0,0,0.413970806,0.000388236
1529,0.031401378,-0.301693599,-0.160683377,0.006773194,6.75995,-0.04954798,-0.132177547,-0.459962436,-0.018335443,0.299917271,0.13216,0.171598524,0,0.35032013,-0.000463022
1530,0.031401378,-0.301693599,-0.160683377,0.006773194,6.75995,-0.04954798,-0.132177547,-0.459962436,-0.018335443,0.285612308,0.02528,0.162926356,0,-0.415708193,-0.000461786
1531,0.031552953,-0.181584766,-0.100738667,-0.015520342,60.4276,-0.0256447,-0.405455902,-0.248215194,-0.011943117,0.313120609,0.0079,0.465613329,0.326751224,0.097120054,-0.00150507
1532,0.031015079,-0.202592308,-0.104481997,0.001739529,111.1705,-0.037568256,-0.344432563,-0.343226587,-0.014320514,0.312617363,0.01971,0.625695682,0,0.027046972,-0.000990453
1533,0.031369515,-0.230125863,-0.106048534,0.004888321,133.8075,-0.02947318,-0.177399869,-0.503996012,-0.016468468,0.367217714,0.03135,0.676677318,0,-0.235965159,-0.001822939
1534,0.031800051,-0.36306979,-0.181109125,0.007759305,11.00315,-0.05485749,-0.098248705,-0.237543836,-0.021123141,0.281983982,0.04298,0.051484256,0,-0.178639963,-0.001486757
1535,0.031926897,-0.432845355,-0.202560025,0.004480451,10.91575,-0.078863269,-0.074197423,-0.220438069,-0.021577036,0.28816464,0.04862,0,0,-0.157898274,-0.001665155
1536,0.031800051,-0.36306979,-0.181109125,0.007759305,11.00315,-0.05485749,-0.098248705,-0.237543836,-0.021123141,0.281941602,0.04376,0,0,-0.001288826,-0.001336171
1537,0.031552953,-0.181584766,-0.100738667,-0.015520342,60.4276,-0.0256447,-0.405455902,-0.248215194,-0.011943117,0.306789124,0.0079,0.465613329,0.326751224,0.4359162,-0.000736669
1538,0.031289482,-0.239980278,-0.115994026,0.008518904,131.725,-0.051217312,-0.132296226,-0.535888022,-0.015784742,0.327674533,0.01971,0.625695682,0,0.297536852,-0.00087709
1539,0.031401378,-0.301693599,-0.160683377,0.006773194,6.75995,-0.04954798,-0.132177547,-0.459962436,-0.018335443,0.285618074,0.19273,0,0,-0.361423978,7.46E-05
1540,0.031800051,-0.36306979,-0.181109125,0.007759305,11.00315,-0.05485749,-0.098248705,-0.237543836,-0.021123141,0.281976242,0.07765,0,0,-0.001288826,-0.00110896
1541,0.031552953,-0.181584766,-0.100738667,-0.015520342,60.4276,-0.0256447,-0.405455902,-0.248215194,-0.011943117,0.313122802,0.01971,0.625695682,0,0.366484405,-0.000938272
1542,0.031979348,-0.241618288,-0.131060985,-0.052772496,10.14555,-0.02839366,-0.258437872,-0.316784369,-0.016556554,0.285563894,0.19273,0,0,-0.520153126,-0.000625745
1543,0.033689261,-0.225367175,-0.106153544,-0.118902358,11.35865,-0.00955328,-0.884330254,-0.305895878,-0.010164146,0.312243531,0.05491,0.289774394,0,0.237192526,-0.001157767
1544,0.032835527,-0.374330953,-0.156763056,0.006696371,11.15065,-0.051081338,-0.143470823,-0.617219354,-0.019143366,0.281957241,0.04298,0.051484256,0,-0.213143622,-0.000247504
1545,0.030589859,-0.3637999,-0.200825095,0.00419143,12.16865,-0.091066151,-0.055233316,-0.099482274,-0.020632246,0.279398525,0.03002,0.741591827,0.009756261,-0.182688102,-0.001509112
1546,0.032835527,-0.374330953,-0.156763056,0.006696371,11.15065,-0.051081338,-0.143470823,-0.617219354,-0.019143366,0.285619132,0.02528,0.162926356,0,-0.202139138,-0.000378119
1547,0.032440844,-0.36144351,-0.17488911,0.008012838,12.3203,-0.075999584,-0.090796422,-0.23476995,-0.017610003,0.265450042,0.00702,0.537030036,0,0.036295194,-0.000975497
1548,0.033689261,-0.225367175,-0.106153544,-0.118902358,11.35865,-0.00955328,-0.884330254,-0.305895878,-0.010164146,0.300009403,0.05598,0.050354027,0,0.187901488,-0.0006849
1549,0.033689261,-0.225367175,-0.106153544,-0.118902358,11.35865,-0.00955328,-0.884330254,-0.305895878,-0.010164146,0.299948386,0.21854,0,0,0.329790687,-0.001204667
